Category	Precision	Recall	F1-score	TP	FP	FN
HCC1937_ONT,0.6,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.3244732781154537	0.650318752761472	0.4329355408017481	10303	21450	5540
HCC1937_ONT,0.4,Longphase_TO_v0_0_1,snv	0.5340614716796191	0.4814744682194029	0.5064064263426941	7628	6655	8215
HCC1937_ONT,0.4,DeepSomatic_TO_v1_8_0,snv	0.2284868646348026	0.5895979296850344	0.32934332304980174	9341	31541	6502
HCC1937_ONT,0.4,ClairS_TO_v0_3_0,snv	0.26780923994038747	0.45370195038818406	0.33680856547103055	7188	19652	8655
HCC1937_ONT,0.4,ClairS_TO_v0_3_0_pileup,snv	0.002449904229113153	0.5170106671716216	0.004876699752533237	8191	3335205	7652
HCC1937_ONT,0.4,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.26248108925869895	0.5037556018430853	0.3451317866332245	7981	22425	7862
HCC1937_ONT,0.2,Longphase_TO_v0_0_1,snv	0.34355828220858897	0.2120810452565802	0.26226437185341295	3360	6420	12483
HCC1937_ONT,0.2,DeepSomatic_TO_v1_8_0,snv	0.13127330275475443	0.30890614151360224	0.18424817408327687	4894	32387	10949
HCC1937_ONT,0.2,ClairS_TO_v0_3_0,snv	0.12768758227292673	0.18367733383828821	0.1506484093909352	2910	19880	12933
HCC1937_ONT,0.2,ClairS_TO_v0_3_0_pileup,snv	0.0011501886846495908	0.24332512781670138	0.002289554730603151	3855	3347769	11988
HCC1937_ONT,0.2,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.1375887046365408	0.23619264028277473	0.17388475836431225	3742	23455	12101
HCC1954_ONT,1.0,Longphase_TO_v0_0_1,snv	0.5013497300539892	0.6470844422937334	0.5649703192006252	13372	13300	7293
HCC1954_ONT,1.0,DeepSomatic_TO_v1_8_0,snv	0.2139882167648603	0.8875877086861844	0.344839255499154	18342	67373	2323
HCC1954_ONT,1.0,ClairS_TO_v0_3_0,snv	0.2483782115925887	0.798548270021776	0.3789033798677443	16502	49937	4163
HCC1954_ONT,1.0,ClairS_TO_v0_3_0_pileup,snv	0.005564736270198288	0.8879264456811033	0.011060157273760743	18349	3279022	2316
HCC1954_ONT,1.0,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.24339069578266784	0.839777401403339	0.3774003436052454	17354	53947	3311
HCC1954_ONT,0.8,Longphase_TO_v0_0_1,snv	0.4940797263517958	0.7269295910960561	0.5883021010789324	15022	15382	5643
HCC1954_ONT,0.8,DeepSomatic_TO_v1_8_0,snv	0.19646514112723712	0.8541979191870313	0.3194556296544298	17652	72196	3013
HCC1954_ONT,0.8,ClairS_TO_v0_3_0,snv	0.21788259495995885	0.717541737236874	0.33426510369702434	14828	53227	5837
HCC1954_ONT,0.8,ClairS_TO_v0_3_0_pileup,snv	0.004977354147992344	0.8141785627873216	0.00989422151000816	16825	3363485	3840
HCC1954_ONT,0.8,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.21714636475242122	0.7703363174449552	0.33879223197658953	15919	57391	4746
HCC1954_ONT,0.6,Longphase_TO_v0_0_1,snv	0.42597463914744366	0.6112267118315993	0.5020569588806963	12631	17021	8034
HCC1954_ONT,0.6,DeepSomatic_TO_v1_8_0,snv	0.1792997904028922	0.7823856762642148	0.291741099622873	16168	74005	4497
HCC1954_ONT,0.6,ClairS_TO_v0_3_0,snv	0.17545280518333087	0.5765787563513186	0.26903753880891895	11915	55995	8750
HCC1954_ONT,0.6,ClairS_TO_v0_3_0_pileup,snv	0.004069826490265687	0.6748124848778128	0.00809085663576437	13945	3412491	6720
HCC1954_ONT,0.6,ClairS_TO_v0_3_0_pileup_nonsomatic,snv	0.18022326369437194	0.6382772804258408	0.28108085070110383	13190	59997	7475
