Category	Precision	Recall	F1-score	TP	FP	FN
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_deepPON,snv	0.7282135279008302	0.49590589905442745	0.5900165887498114	19562	7301	19885
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_deepPON,snv	0.5865877187146564	0.2235150962050346	0.3236902970006241	8817	6214	30630
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_deepPON,snv	0.46293156596794083	0.7583159755096888	0.5749013039837302	12014	13938	3829
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_deepPON,snv	0.6292559899117276	0.6614277598939595	0.6449409158050222	10479	6174	5364
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_deepPON,snv	0.5692600715687406	0.6225462349302531	0.5947119298139829	9863	7463	5980
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_deepPON,snv	0.4970134558582212	0.4779397841317932	0.48729004440440177	7572	7663	8271
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_deepPON,snv	0.3118590341226925	0.21113425487597046	0.25179720727163235	3345	7381	12498
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_deepPON,snv	0.4447991487097632	0.6472780062908299	0.5272680686678362	13376	16696	7289
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_deepPON,snv	0.43287125230796286	0.7147350592789741	0.5391888438652211	14770	19351	5895
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_deepPON,snv	0.3754321134819406	0.6096298088555528	0.4646908024566127	12598	20958	8067
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_deepPON,snv	0.2822526059293353	0.40358093394628597	0.3321848923585526	8340	21208	12325
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_deepPON,snv	0.14962260081949535	0.16786837648197436	0.1582212086659065	3469	19716	17196
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.6109596850337591	0.8278417457213895	0.7030545305453053	34295	21838	7132
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.5878061224489796	0.8343109566224925	0.6896943937262414	34563	24237	6864
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.6659495824614241	0.8219760059864339	0.735782195332757	34052	17081	7375
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.6433891072874894	0.7861780964105535	0.7076525291152442	32569	18052	8858
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.5690493668563039	0.5987882298983754	0.5835401498488573	24806	18786	16621
H1437_ONT,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.7324235894980449	0.5965783520969293	0.657558193685206	45890	16765	31032
H1437_ONT,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.6726277585904116	0.5975143652011128	0.6328500419954012	45962	22370	30960
H1437_ONT,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.7342057909373466	0.583474168638361	0.6502187581491032	44882	16248	32040
H1437_ONT,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.7206141839158466	0.5521567301942227	0.6252373732169407	42473	16467	34449
H1437_ONT,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.6615043798142389	0.42312992381893344	0.5161228939544104	32548	16655	44374
H2009_ONT,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.8869284860217502	0.9074670123212257	0.8970802078984119	124617	15887	12707
H2009_ONT,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.8504564203123943	0.9158923421980134	0.8819623160153428	125774	22116	11550
H2009_ONT,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.8753562553526051	0.9080568582330838	0.8914067582154424	124698	17756	12626
H2009_ONT,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.8684531763516198	0.8755425125979436	0.871983435411522	120233	18212	17091
H2009_ONT,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.8158623720982531	0.5812166846290524	0.6788346310699842	79815	18014	57509
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.6486175879063806	0.7439856009328973	0.6930361064538221	29348	15899	10099
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.5800495069269773	0.7366086140897914	0.6490211188170782	29057	21037	10390
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.636892141440394	0.7081907369381703	0.6706517824990997	27936	15927	11511
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.6180557222048907	0.6529013613202524	0.6350008629404078	25755	15916	13692
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.5261604507646901	0.44741044946383757	0.48360049321824905	17649	15894	21798
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.6782415211381566	0.7650011407711613	0.7190135811293782	30177	14316	9270
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.6019333050213351	0.7545567470276574	0.6696589272858171	29765	19684	9682
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.6735733186879025	0.6840063883185034	0.6787497641657758	26982	13076	12465
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.6557722165206179	0.6317337186604811	0.64352856109906	24920	13081	14527
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.5341540203049276	0.3827921007934697	0.445980270541674	15100	13169	24347
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.44945578467851305	0.8158177112920533	0.5795964125560539	12925	15832	2918
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.3703290069423483	0.7744114119800543	0.501051599861148	12269	20861	3574
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.42419287371183023	0.7040964463801048	0.5294257237778833	11155	15142	4688
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.36678370213113415	0.5670643186265227	0.44544710811413835	8984	15510	6859
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.22383603238866398	0.2791769235624566	0.24846220824087856	4423	15337	11420
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_deepVCF,snv	0.2555765918376062	0.86881200096782	0.3949666717997228	17954	52295	2711
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_deepVCF,snv	0.2343062828996333	0.8378901524316477	0.36620701323971067	17315	56584	3350
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_deepVCF,snv	0.3181412699699943	0.7593515606097266	0.4484133220934719	15692	33632	4973
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_deepVCF,snv	0.2685299534178312	0.5997580450036293	0.37096677641424725	12394	33761	8271
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_deepVCF,snv	0.10334309787696674	0.33118799903218	0.1575306993819843	6844	59382	13821
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_1,snv	0.647064483229742	0.8116928573152775	0.7200890849519241	33626	18341	7801
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_1,snv	0.7514464744436175	0.7555459000168971	0.7534906114588349	31300	10353	10127
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_1,snv	0.720154807978565	0.7590943104738456	0.7391120408019366	31447	12220	9980
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_1,snv	0.681119432400473	0.6673908320660439	0.6741852497592021	27648	12944	13779
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_1,snv	0.5229486396147073	0.3512202186979506	0.4202166064981949	14550	13273	26877
H1437_ONT,1.0,Longphase_TO_v0_0_1_1,snv	0.7675123314422316	0.5926912976781675	0.6688673224620938	45591	13810	31331
H1437_ONT,0.8,Longphase_TO_v0_0_1_1,snv	0.7933940733552572	0.5739580354124958	0.6660682361638091	44150	11497	32772
H1437_ONT,0.6,Longphase_TO_v0_0_1_1,snv	0.7491863480515863	0.5596058344816828	0.6406655801873804	43046	14411	33876
H1437_ONT,0.4,Longphase_TO_v0_0_1_1,snv	0.7201987679365729	0.5030680429526013	0.5923629767399141	38697	15034	38225
H1437_ONT,0.2,Longphase_TO_v0_0_1_1,snv	0.611361194946033	0.3107433504069057	0.412049646612653	23903	15195	53019
H2009_ONT,1.0,Longphase_TO_v0_0_1_1,snv	0.909999854674398	0.9119746002155487	0.9109861572817936	125236	12386	12088
H2009_ONT,0.8,Longphase_TO_v0_0_1_1,snv	0.9129092900704601	0.8982042468905653	0.9054970708716908	123345	11767	13979
H2009_ONT,0.6,Longphase_TO_v0_0_1_1,snv	0.886403617172848	0.8879656869884361	0.8871839644948888	121939	15627	15385
H2009_ONT,0.4,Longphase_TO_v0_0_1_1,snv	0.8671328671328671	0.8045498237744313	0.8346698799185607	110484	16929	26840
H2009_ONT,0.2,Longphase_TO_v0_0_1_1,snv	0.7828663866345853	0.4193731612828056	0.5461692754887688	57590	15973	79734
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_1,snv	0.6990807344371023	0.726797982102568	0.7126699644535036	28670	12341	10777
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_1,snv	0.6856053051455924	0.6971632823788881	0.6913359896429064	27501	12611	11946
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_1,snv	0.6346962077593956	0.6623063857834562	0.6482074184344375	26126	15037	13321
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_1,snv	0.5844281975881512	0.5491672370522473	0.56624931385106	21663	15404	17784
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_1,snv	0.4159890046959111	0.27621872385732754	0.3319926873857404	10896	15297	28551
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_1,snv	0.7073768282823334	0.7319441275635663	0.7194508123193462	28873	11944	10574
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_1,snv	0.7494331742243436	0.636829163180977	0.6885578412158921	25121	8399	14326
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_1,snv	0.7013307047806802	0.6132532258473394	0.6543413578577224	24191	10302	15256
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_1,snv	0.6588908021703109	0.5141075366948057	0.5775638652350982	20280	10499	19167
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_1,snv	0.5014718709114697	0.23319897584100185	0.3183540689726774	9199	9145	30248
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_1,snv	0.48745375583078654	0.7651328662500789	0.5955147257497974	12122	12746	3721
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_1,snv	0.548896209253159	0.7046645206084706	0.6171024266209718	11164	9175	4679
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_1,snv	0.4647335423197492	0.6363062551284479	0.5371519914746237	10081	11611	5762
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_1,snv	0.392007708301638	0.4879126428075491	0.4347337045160565	7730	11989	8113
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_1,snv	0.32697890458680084	0.2132803130720192	0.25816556519081635	3379	6955	12464
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_1,snv	0.48464532871972316	0.6506653762400194	0.5555165361812886	13446	14298	7219
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_1,snv	0.470817614050661	0.718654730220179	0.5689166411277965	14851	16692	5814
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_1,snv	0.40904834178318855	0.6129687878054682	0.490664704059498	12667	18300	7998
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_1,snv	0.3114601901366607	0.40585531091217036	0.3524467883932511	8387	18541	12278
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_1,snv	0.16820265379975874	0.16869102346963466	0.16844648465812997	3486	17239	1717
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.647064483229742	0.8116928573152775	0.7200890849519241	33626	18341	7801
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.6274707430427235	0.8114997465421102	0.7077175697865352	33618	19959	7809
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.7979526984788498	0.7394935669973689	0.7676117215199388	30635	7757	10792
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.7643360372751004	0.6573249330147005	0.7068030212578191	27231	8396	14196
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.6208698656761543	0.34699592053491685	0.44518426757510066	14375	8778	27052
H1437_ONT,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.7675123314422316	0.5926912976781675	0.6688673224620938	45591	13810	31331
H1437_ONT,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.7111149809235835	0.5839551753724552	0.6412923213100243	44919	18248	32003
H1437_ONT,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.8170943134535368	0.55142872000208	0.6584752472173495	42417	9495	34505
H1437_ONT,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.7931877512120333	0.497698967785549	0.6116241173275394	38284	9982	38638
H1437_ONT,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.7068246784182944	0.30859832037648527	0.42962373083814454	23738	9846	53184
H2009_ONT,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.909999854674398	0.9119746002155487	0.9109861572817936	125236	12386	12088
H2009_ONT,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.8785866862765697	0.9135256765022866	0.8957155964285332	125449	17336	11875
H2009_ONT,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.915969651263769	0.875615333080889	0.8953380144304872	120243	11031	17081
H2009_ONT,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.9005558529254334	0.796357519443069	0.8452575562589127	109359	12076	27965
H2009_ONT,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.8396906987423527	0.41278290757624303	0.5534806743119938	56685	10822	80639
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.6990807344371023	0.726797982102568	0.7126699644535036	28670	12341	10777
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.6343155807876002	0.7137678403934393	0.6717003638098646	28156	16232	11291
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.7337284851248148	0.6527239080284939	0.6908598183501253	25748	9344	13699
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.6950131403912917	0.5430324232514513	0.6096943132008881	21421	9400	18026
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.5394033281695068	0.27363297589170277	0.363079821050153	10794	9217	28653
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.7073768282823334	0.7319441275635663	0.7194508123193462	28873	11944	10574
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.6383031117080815	0.722817958273126	0.6779366834290335	28513	16157	10934
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.7852733981885274	0.5934291581108829	0.6760038696449456	23409	6401	16038
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.7528475105710258	0.5010013435749233	0.6016317087278151	19763	6488	19684
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.6190608695652174	0.2255938347656349	0.33068262048976255	8899	5476	30548
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.48745375583078654	0.7651328662500789	0.5955147257497974	12122	12746	3721
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.40843412180241895	0.7225904184813482	0.5218818380743983	11448	16581	4395
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.5862373440075347	0.6286056933661553	0.6066827084158265	9959	7029	5884
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.5142607291806808	0.48254749731742724	0.49789963854244684	7645	7221	8198
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.32697890458680084	0.2132803130720192	0.25816556519081635	3379	6955	12464
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_3_second75,snv	0.48464532871972316	0.6506653762400194	0.5555165361812886	13446	14298	7219
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_3_second75,snv	0.470817614050661	0.718654730220179	0.5689166411277965	14851	16692	5814
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_3_second75,snv	0.40904834178318855	0.6129687878054682	0.490664704059498	12667	18300	7998
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_3_second75,snv	0.3114601901366607	0.40585531091217036	0.3524467883932511	8387	18541	12278
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_3_second75,snv	0.05946441132686613	0.17590128236148075	0.08888182507274371	3635	57494	17030
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_second75,snv	0.647064483229742	0.8116928573152775	0.7200890849519241	33626	18341	7801
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_second75,snv	0.6274707430427235	0.8114997465421102	0.7077175697865352	33618	19959	7809
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_second75,snv	0.7843488348633108	0.7507422695343616	0.7671776908940664	31101	8551	10326
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_second75,snv	0.7496859468021192	0.6626596181234461	0.7034915753731822	27452	9166	13975
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_second75,snv	0.6024684151273819	0.348782195186714	0.44179789023085164	14449	9534	26978
H1437_ONT,1.0,Longphase_TO_v0_0_1_second75,snv	0.7675123314422316	0.5926912976781675	0.6688673224620938	45591	13810	31331
H1437_ONT,0.8,Longphase_TO_v0_0_1_second75,snv	0.7110924662413526	0.5839551753724552	0.6412831659421377	44919	18250	32003
H1437_ONT,0.6,Longphase_TO_v0_0_1_second75,snv	0.8019777827816558	0.5556147786069005	0.6564424716236349	42739	10553	34183
H1437_ONT,0.4,Longphase_TO_v0_0_1_second75,snv	0.7762085384553304	0.500143002002028	0.6083202884113657	38472	11092	38450
H1437_ONT,0.2,Longphase_TO_v0_0_1_second75,snv	0.6822895777230276	0.309612334572684	0.42593983617698605	23816	11090	53106
H2009_ONT,1.0,Longphase_TO_v0_0_1_second75,snv	0.909999854674398	0.9119746002155487	0.9109861572817936	125236	12386	12088
H2009_ONT,0.8,Longphase_TO_v0_0_1_second75,snv	0.8785866862765697	0.9135256765022866	0.8957155964285332	125449	17336	11875
H2009_ONT,0.6,Longphase_TO_v0_0_1_second75,snv	0.9094339339564611	0.8828245608924878	0.8959317148874848	121233	12073	16091
H2009_ONT,0.4,Longphase_TO_v0_0_1_second75,snv	0.891713747645951	0.7999475692522793	0.8433416757512014	109852	13340	27472
H2009_ONT,0.2,Longphase_TO_v0_0_1_second75,snv	0.8238990984743412	0.4152733680929772	0.552212646460734	57027	12189	80297
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_second75,snv	0.6990807344371023	0.726797982102568	0.7126699644535036	28670	12341	10777
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_second75,snv	0.6343441625737846	0.7137678403934393	0.6717163885343481	28156	16230	11291
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_second75,snv	0.6987289961223611	0.6577940020787386	0.6776438635206248	25948	11188	13499
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_second75,snv	0.6555988790057268	0.5455928207468248	0.5955586302317536	21522	11306	17925
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_second75,snv	0.4948434790544857	0.274900499404264	0.3534492593015108	10844	11070	28603
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_second75,snv	0.7073768282823334	0.7319441275635663	0.7194508123193462	28873	11944	10574
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_second75,snv	0.6383174013297813	0.722817958273126	0.6779447429739883	28513	16156	10934
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_second75,snv	0.7682997676219985	0.6034679443303673	0.675980747114197	23805	7179	15642
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_second75,snv	0.7339984594505373	0.5072882601972266	0.5999400389746664	20011	7252	19436
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_second75,snv	0.5960208182357204	0.22934570436281593	0.3312342108153627	9047	6132	30400
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_second75,snv	0.48745375583078654	0.7651328662500789	0.5955147257497974	12122	12746	3721
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_second75,snv	0.4084195504816268	0.7225904184813482	0.5218699427894149	11448	16582	4395
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_second75,snv	0.5589677850852748	0.6330240484756675	0.5936954269646293	10029	7913	5814
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_second75,snv	0.4866300018964536	0.485892823328915	0.4862611332196324	7698	8121	8145
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_second75,snv	0.3036238981390793	0.21523701319194596	0.2519021939868508	3410	7821	12433
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_second75,snv	0.25343256199325326	0.8288894265666586	0.388179438659309	17129	50459	3536
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_second75,snv	0.22558754196728337	0.7640938785385918	0.3483344363556144	15790	54205	4875
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_second75,snv	0.37491549337174096	0.617227195741592	0.4664813663460483	12755	21266	7910
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_second75,snv	0.279808745891025	0.4077909508831357	0.3318892520971998	8427	21690	12238
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_second75,snv	0.05946441132686613	0.17590128236148075	0.08888182507274371	3635	57494	17030
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6443673383791203	0.8158688777850195	0.720046868342565	33799	18654	7628
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8026117253298949	0.7062060974726627	0.7513290017720023	29256	7195	12171
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7851204164666044	0.7499456875950468	0.7671300525938912	31068	8503	10359
COLO829_ONT_PAO,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7504855165622693	0.6622975354237575	0.7036391147128972	27437	9122	13990
COLO829_ONT_PAO,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6035802417499686	0.34834769594708764	0.44174727562140326	14431	9478	26996
H1437_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.761955331364285	0.5969683575570058	0.6694463072571946	45920	14346	31002
H1437_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8420877072500735	0.557928811003354	0.671170642833126	42917	8048	34005
H1437_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8025287442699331	0.5553287746028445	0.6564271993853247	42717	10511	34205
H1437_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7767743499606037	0.4998309976339669	0.6082629984416901	38448	11049	38474
H1437_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6829387286554742	0.3093653311146356	0.4258323118630723	23797	11048	53125
H2009_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.9097531363820316	0.9167224957035915	0.9132245194051505	125888	12488	11436
H2009_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.9326763783998195	0.8732413853368676	0.9019808422058164	119917	8656	17407
H2009_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.9096860899009693	0.8823075354635752	0.8957876642700036	121162	12029	16162
H2009_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8919740295620943	0.7993431592438321	0.8431219684546464	109769	13294	27555
H2009_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8243076967617724	0.41466895808453	0.5517695792253096	56944	12137	80380
HCC1395_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6983737268152758	0.7282936598473901	0.7130199543333664	28729	12408	10718
HCC1395_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7404073118515672	0.683854285496996	0.7110080257244896	26976	9458	12471
HCC1395_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6990432556259264	0.6575404973762263	0.6776570174521893	25938	11167	13509
HCC1395_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6556253047294003	0.5454153674550662	0.5954637919820654	21515	11301	17932
HCC1395_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.49520021941854087	0.2746216442315005	0.35330952497431634	10833	11043	28614
HCC1395_ONT_Dorado,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7064070382375162	0.7348087307019545	0.7203280318091451	28986	12047	10461
HCC1395_ONT_Dorado,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.8066921924421508	0.6142165437168859	0.697418036325955	24229	5806	15218
HCC1395_ONT_Dorado,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7691262575615437	0.6027327806930819	0.6758385446276294	23776	7137	15671
HCC1395_ONT_Dorado,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.7350496506068408	0.5066544984409461	0.5998469318846887	19986	7204	19461
HCC1395_ONT_Dorado,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.5975092739798622	0.2286612416660329	0.3307482170030985	9020	6076	30427
HCC1937_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.48376313276026744	0.7672789244461277	0.5933953284030168	12156	12972	3687
HCC1937_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.6372047015012219	0.6912200972038124	0.6631142329468044	10951	6235	4892
HCC1937_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.5603535071037029	0.632329735529887	0.5941698051659204	10018	7860	5825
HCC1937_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.4877646760491949	0.4856403458940857	0.486700192934181	7694	8080	8149
HCC1937_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.30455764075067027	0.21511077447453134	0.25213627788258797	3408	7782	12435
HCC1954_ONT,1.0,Longphase_TO_v0_0_1_cluster_nhom,snv	0.4497646751209308	0.6659085410113719	0.5368993972025516	13761	16835	6904
HCC1954_ONT,0.8,Longphase_TO_v0_0_1_cluster_nhom,snv	0.4395053863083517	0.7344301959835471	0.5499211913690961	15177	19355	5488
HCC1954_ONT,0.6,Longphase_TO_v0_0_1_cluster_nhom,snv	0.3756855575868373	0.6165497217517542	0.4668828670367724	12741	21173	7924
HCC1954_ONT,0.4,Longphase_TO_v0_0_1_cluster_nhom,snv	0.28042768636333354	0.40740382288894267	0.3321956320160988	8419	21603	12246
HCC1954_ONT,0.2,Longphase_TO_v0_0_1_cluster_nhom,snv	0.14870030581039756	0.16941688845874667	0.158384039448981	3501	20043	17164
COLO829_ONT_PAO,1.0,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.6443741182750601	0.8158930166316654	0.7200605021250306	33800	18654	7627
COLO829_ONT_PAO,0.8,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7999673726854999	0.7102131460158834	0.7524230877426286	29422	7357	12005
COLO829_ONT_PAO,0.6,Longphase_TO_v0_0_1_cluster_nhom_nremove,snv	0.7820670601532086	0.7516354068602602	0.7665493217793753	31138	8677	10289
