Category	Precision	Recall	F1-score	TP	FP	FN
H2009_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup,snv	0.03723199214234931	0.944598176575107	0.0716402347543725	129716	3354277	7608
H2009_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.7561792742742139	0.913853368675541	0.8275730178513726	125494	40464	11830
H2009_ONT,0.2,ClairS_TO_ss_v0_3_0,snv	0.7487608883639508	0.5170399930092336	0.6116907172087013	71002	23824	66322
H2009_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup,snv	0.024317244039865536	0.6095729806880079	0.046768775896053744	83709	3358663	53615
H2009_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.6568279210727844	0.5871005796510442	0.620009997308417	80623	42123	56701
HCC1395_ONT,1.0,ClairS_TO_ss_v0_3_0,snv	0.6839430655217034	0.7369635206733085	0.7094640765326045	29071	13434	10376
HCC1395_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup,snv	0.01050808906203148	0.7844449514538495	0.0207383757128314	30944	2913835	8503
HCC1395_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.3063762020457747	0.7608183131797095	0.4368399985444489	30012	67946	9435
HCC1395_ONT,0.8,ClairS_TO_ss_v0_3_0,snv	0.608954402016223	0.7289020711334195	0.6635511861903444	28753	18464	10694
HCC1395_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup,snv	0.008999312774421135	0.7781326843612949	0.017792846516338032	30695	3380121	8752
HCC1395_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.2814160128556574	0.7547088498491648	0.40996440301025217	29771	76019	9676
HCC1395_ONT,0.6,ClairS_TO_ss_v0_3_0,snv	0.578439675293826	0.7099145689152534	0.6374687002048713	28004	20409	11443
HCC1395_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup,snv	0.008532025236635914	0.7642152761933734	0.01687564359173661	30146	3503130	9301
HCC1395_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.26985445450434237	0.741222399675514	0.3956616463010325	29239	79112	10208
HCC1395_ONT,0.4,ClairS_TO_ss_v0_3_0,snv	0.5498720668314125	0.6374122239967551	0.5904149153497547	25144	20583	14303
HCC1395_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup,snv	0.007913252489840008	0.7109032372550511	0.015652275351224546	28043	3515759	11404
HCC1395_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.25195734153640886	0.6893553375415113	0.3690338865742939	27193	80734	12254
HCC1395_ONT,0.2,ClairS_TO_ss_v0_3_0,snv	0.43640795311387415	0.40395974345324104	0.4195574044575506	15935	20579	23512
HCC1395_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup,snv	0.005582988975560227	0.5009759931046721	0.011042913245907943	19762	3519919	19685
HCC1395_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.18701887382282834	0.4853094024894162	0.2699931599100211	19144	83220	20303
HCC1395_ONT_Dorado,1.0,ClairS_TO_ss_v0_3_0,snv	0.7021115424675693	0.751894947651279	0.7261509835844829	29660	12584	9787
HCC1395_ONT_Dorado,1.0,ClairS_TO_ss_v0_3_0_pileup,snv	0.010785768378057012	0.7979314016275002	0.021283839638209887	31476	2886814	7971
HCC1395_ONT_Dorado,1.0,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.32309581009429666	0.7739245062995919	0.45587444749731215	30529	63960	8918
HCC1395_ONT_Dorado,0.8,ClairS_TO_ss_v0_3_0,snv	0.6222217495799391	0.7416280071995336	0.6766978164322724	29255	17762	10192
HCC1395_ONT_Dorado,0.8,ClairS_TO_ss_v0_3_0_pileup,snv	0.009178440807901237	0.787917965878267	0.018145504986934253	31081	3355224	8366
HCC1395_ONT_Dorado,0.8,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.3039558733071827	0.7641392247826198	0.4349137184740578	30143	69026	9304
HCC1395_ONT_Dorado,0.6,ClairS_TO_ss_v0_3_0,snv	0.5891628677994198	0.7207899206530282	0.648363300534735	28433	19827	11014
HCC1395_ONT_Dorado,0.6,ClairS_TO_ss_v0_3_0_pileup,snv	0.008650331039928455	0.7709331508099475	0.0171086923194849	30411	3485177	9036
HCC1395_ONT_Dorado,0.6,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.291646070192783	0.7478388724110833	0.419639110365086	29500	71650	9947
HCC1395_ONT_Dorado,0.4,ClairS_TO_ss_v0_3_0,snv	0.5604080471093015	0.6489720384313129	0.6014472324029696	25600	20081	13847
HCC1395_ONT_Dorado,0.4,ClairS_TO_ss_v0_3_0_pileup,snv	0.008015152787963137	0.7159479808350445	0.015852830587958593	28242	3495334	11205
HCC1395_ONT_Dorado,0.4,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.27912450707669734	0.6944254315917561	0.3981945837512538	27393	70746	12054
HCC1395_ONT_Dorado,0.2,ClairS_TO_ss_v0_3_0,snv	0.39909510238857715	0.3443607878926154	0.3697131348320723	13584	20453	25863
HCC1395_ONT_Dorado,0.2,ClairS_TO_ss_v0_3_0_pileup,snv	0.004560534915105722	0.40743275787765865	0.009020104697643812	16072	3508076	23375
HCC1395_ONT_Dorado,0.2,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.16876514106310633	0.3938195553527518	0.23627735783053735	15535	76516	23912
HCC1937_ONT,1.0,ClairS_TO_ss_v0_3_0,snv	0.414972124649544	0.8127879820741021	0.5494303878482741	12877	18154	2966
HCC1937_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup,snv	0.0051048558623605364	0.8894148835447832	0.010151446820711804	14091	2746222	1752
HCC1937_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.17830645894780608	0.8661869595404911	0.29573518953515937	13723	63240	2120
HCC1937_ONT,0.8,ClairS_TO_ss_v0_3_0,snv	0.3553348567410793	0.7655747017610302	0.4853832763071013	12129	22005	3714
HCC1937_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup,snv	0.004101656280592411	0.8470617938521745	0.00816378176544518	13420	3258429	2423
HCC1937_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.16442146837226268	0.8250962570220286	0.2742013298932309	13072	66431	2771
HCC1937_ONT,0.6,ClairS_TO_ss_v0_3_0,snv	0.32469633246081	0.6968377201287634	0.4429821041649947	11040	22961	4803
HCC1937_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup,snv	0.0036410721116377255	0.7864672094931515	0.007248585769501953	12460	3409609	3383
HCC1937_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.16067317615305232	0.7665214921416399	0.2656603773584906	12144	63438	3699
HCC1937_ONT,0.4,ClairS_TO_ss_v0_3_0,snv	0.2704822134387352	0.5399229943823771	0.36041122440380885	8554	23071	7289
HCC1937_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup,snv	0.0029622393934975945	0.6412295651076185	0.005897235775944514	10159	3419341	5684
HCC1937_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.1426181514010874	0.6241873382566433	0.23218520344673757	9889	59450	5954
HCC1937_ONT,0.2,ClairS_TO_ss_v0_3_0,snv	0.1408174797513656	0.23594016284794547	0.17637067094460696	3738	22807	12105
HCC1937_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup,snv	0.001455031173808971	0.3140819289276021	0.0028966432177887423	4976	3414882	10867
HCC1937_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.08380412675787022	0.30429842832796816	0.1314161101267548	4821	52706	11022
HCC1954_ONT,1.0,ClairS_TO_ss_v0_3_0,snv	0.2585623099866	0.8683764819743528	0.398476706488431	17945	51458	2720
HCC1954_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup,snv	0.0059013598541069155	0.964142269537866	0.011730916653026521	19924	3356247	741
HCC1954_ONT,1.0,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.20606512280394113	0.9098475683522865	0.33602602137470067	18802	72441	1863
HCC1954_ONT,0.8,ClairS_TO_ss_v0_3_0,snv	0.235126425384234	0.8261795306073071	0.36607094996622963	17073	55539	3592
HCC1954_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup,snv	0.005552314313803524	0.9330268570045972	0.011038937431421725	19281	3453325	1384
HCC1954_ONT,0.8,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.19147883394569784	0.8801354947979676	0.31452979628540795	18188	76799	2477
HCC1954_ONT,0.6,ClairS_TO_ss_v0_3_0,snv	0.20873712796901062	0.7327365110089523	0.3249147050619059	15142	57399	5523
HCC1954_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup,snv	0.005052040503186777	0.8556012581659811	0.010044769984652481	17681	3482093	2984
HCC1954_ONT,0.6,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.1741936829372569	0.8083716428744253	0.28662365738993173	16705	79194	3960
HCC1954_ONT,0.4,ClairS_TO_ss_v0_3_0,snv	0.16494114925243644	0.5519961287200581	0.25398839940772405	11407	57751	9258
HCC1954_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup,snv	0.004039434713475908	0.6840067747398983	0.008031439377689872	14135	3485117	6530
HCC1954_ONT,0.4,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.14308588376891335	0.6443261553351076	0.2341695904890038	13315	79741	7350
HCC1954_ONT,0.2,ClairS_TO_ss_v0_3_0,snv	0.0877082579488067	0.26977982095330266	0.1323787814028589	5575	57988	15090
HCC1954_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup,snv	0.0020902651160075677	0.3534962496975563	0.00415595557536659	7305	3487467	13360
HCC1954_ONT,0.2,ClairS_TO_ss_v0_3_0_pileup_nonsomatic,snv	0.07748263829690501	0.3298814420517784	0.1254901238885923	6817	81164	13848
COLO829_ONT_PAO,1.0,Longphase_TO_ss_v0_0_1,snv	0.3707435885190315	0.18738986651217804	0.24894974826027	7763	13176	33664
COLO829_ONT_PAO,0.8,Longphase_TO_ss_v0_0_1,snv	0.6511720039617035	0.7141719168658122	0.6812184844926434	29586	15849	11841
COLO829_ONT_PAO,0.6,Longphase_TO_ss_v0_0_1,snv	0.64692097126765	0.7929611123180534	0.7125349760319284	32850	17929	8577
COLO829_ONT_PAO,0.4,Longphase_TO_ss_v0_0_1,snv	0.6252023532198839	0.764453134429237	0.6878509138693107	31669	18985	9758
COLO829_ONT_PAO,0.2,Longphase_TO_ss_v0_0_1,snv	0.5510713964166741	0.5909913824317474	0.5703337021722672	24483	19945	16944
H1437_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.701517438627155	0.2295832141649983	0.3459489108290236	17660	7514	59262
H1437_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.7919975343558505	0.567912950781311	0.6614930345245306	43685	11473	33237
H1437_ONT,0.6,Longphase_TO_ss_v0_0_1,snv	0.7806575725778244	0.5803021242297393	0.6657320547046279	44638	12542	32284
H1437_ONT,0.4,Longphase_TO_ss_v0_0_1,snv	0.7723395354758916	0.5520397285561998	0.6438670841451672	42464	12517	34458
H1437_ONT,0.2,Longphase_TO_ss_v0_0_1,snv	0.7230616740088106	0.4267569745976444	0.5367309233007962	32827	12573	44095
H2009_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.8702093160377359	0.3439165768547377	0.4929956784066473	47228	7044	90096
H2009_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.9034400570812648	0.8667166700649559	0.8846974348301161	119021	12721	18303
H2009_ONT,0.6,Longphase_TO_ss_v0_0_1,snv	0.8924346190438148	0.8948326585301913	0.8936320300199624	122882	14811	14442
H2009_ONT,0.4,Longphase_TO_ss_v0_0_1,snv	0.8847082389697364	0.8619469284320294	0.8731792781660919	118366	15425	18958
H2009_ONT,0.2,Longphase_TO_ss_v0_0_1,snv	0.836313221961434	0.5293248084821298	0.6483143061006065	72689	14227	64635
HCC1395_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.5815461346633416	0.5024970213197455	0.5391394222923352	19822	14263	19625
HCC1395_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.60144297635605	0.7015996146728521	0.6476720920164281	27676	18340	11771
HCC1395_ONT,0.6,Longphase_TO_ss_v0_0_1,snv	0.5960548700389775	0.7016756660836059	0.644567090494155	27679	18758	11768
HCC1395_ONT,0.4,Longphase_TO_ss_v0_0_1,snv	0.5839047771942297	0.6454229725961417	0.6131246237206501	25460	18143	13987
HCC1395_ONT,0.2,Longphase_TO_ss_v0_0_1,snv	0.4924447999085949	0.43704210713108727	0.46309229612119907	17240	17769	22207
HCC1395_ONT_Dorado,1.0,Longphase_TO_ss_v0_0_1,snv	0.683085804739513	0.3719420995259462	0.4816334569805994	14672	6807	24775
HCC1395_ONT_Dorado,0.8,Longphase_TO_ss_v0_0_1,snv	0.7062861986156237	0.6337364058103278	0.6680473530905107	24999	10396	14448
HCC1395_ONT_Dorado,0.6,Longphase_TO_ss_v0_0_1,snv	0.6990117049469965	0.6418992572312217	0.6692392065652628	25321	10903	14126
HCC1395_ONT_Dorado,0.4,Longphase_TO_ss_v0_0_1,snv	0.6878129722362144	0.5884604659416433	0.6342696322203398	23213	10536	16234
HCC1395_ONT_Dorado,0.2,Longphase_TO_ss_v0_0_1,snv	0.5612879785639675	0.31330646183486704	0.40214102105228905	12359	9660	27088
HCC1937_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.39929465191555147	0.5216814997159629	0.4523561928739533	8265	12434	7578
HCC1937_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.40332738355841447	0.7559174398788109	0.5260014054813775	11976	17717	3867
HCC1937_ONT,0.6,Longphase_TO_ss_v0_0_1,snv	0.3975920384160345	0.7212017925897873	0.5125950517036406	11426	17312	4417
HCC1937_ONT,0.4,Longphase_TO_ss_v0_0_1,snv	0.36515359187293395	0.5717351511708642	0.4456690201480971	9058	15748	6785
HCC1937_ONT,0.2,Longphase_TO_ss_v0_0_1,snv	0.2441278168594253	0.2584737739064571	0.2510960542048625	4095	12679	11748
HCC1954_ONT,1.0,Longphase_TO_ss_v0_0_1,snv	0.4703266021686903	0.7010404064843939	0.5629626751122078	14487	16315	6178
HCC1954_ONT,0.8,Longphase_TO_ss_v0_0_1,snv	0.4722958088173782	0.8195983547060247	0.5992640554788947	16937	18924	3728
HCC1954_ONT,0.6,Longphase_TO_ss_v0_0_1,snv	0.4402234950584007	0.7587224776191628	0.5571684938078569	15679	19937	4986
HCC1954_ONT,0.4,Longphase_TO_ss_v0_0_1,snv	0.3793517406962785	0.5963706750544399	0.46372667068031304	12324	20163	8341
HCC1954_ONT,0.2,Longphase_TO_ss_v0_0_1,snv	0.24597143198185653	0.29915315751270266	0.269968120878641	6182	18951	14483
COLO829_ONT_PAO,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.6640086988039144	0.17688946822120838	0.2793587861921735	7328	3708	34099
COLO829_ONT_PAO,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.831445174923691	0.6838293866319067	0.7504470257884209	28329	5743	13098
COLO829_ONT_PAO,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.8152769648273294	0.7396866777705361	0.7756445141938668	30643	6943	10784
COLO829_ONT_PAO,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.782242178447277	0.6518212759794337	0.7111011626529028	27003	7517	14424
COLO829_ONT_PAO,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.6408008315632485	0.342264706592319	0.446203228750354	14179	7948	27248
H1437_ONT,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.8235959476738468	0.21771404799667196	0.34439006333799455	16747	3587	60175
H1437_ONT,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.8655778120184899	0.5477236681313539	0.6709077446117343	42132	6543	34790
H1437_ONT,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.8251156977993009	0.5493226905176672	0.6595490623024514	42255	8956	34667
H1437_ONT,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.8004810228063883	0.4932529055406776	0.6103876255821623	37942	9457	38980
H1437_ONT,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.710911033114604	0.3028132393853514	0.42471760555033866	23293	9472	53629
H2009_ONT,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.938393108722779	0.3395255017331275	0.498636436554195	46625	3061	90699
H2009_ONT,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.9416822549956245	0.8541478547085725	0.8957817040434088	117295	7264	20029
H2009_ONT,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.9184979566658956	0.8674375928461158	0.8922378601871064	119120	10570	18204
H2009_ONT,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.9004586732854256	0.7819900381579331	0.8370534061368534	107386	11871	29938
H2009_ONT,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.8389333333333333	0.40091316885613587	0.542550098793293	55055	10570	82269
HCC1395_ONT,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.7851296876908669	0.488807767384085	0.602506015061088	19282	5277	20165
HCC1395_ONT,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.7644789867587795	0.6732577889319847	0.7159744968795072	26558	8182	12889
HCC1395_ONT,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.7236588954277954	0.6483889776155348	0.6839592999157652	25577	9767	13870
HCC1395_ONT,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.6807843897396136	0.5342104596040257	0.5986562690870869	21073	9881	18374
HCC1395_ONT,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.5214595483774488	0.2651912692980455	0.3515829804396048	10461	9600	28986
HCC1395_ONT_Dorado,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.8312403743632271	0.3557431490354146	0.4982513447780007	14033	2849	25414
HCC1395_ONT_Dorado,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.8259845519725676	0.6045326640809187	0.6981176263942153	23847	5024	15600
HCC1395_ONT_Dorado,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.789698416434119	0.5954318452607296	0.6789420436479259	23488	6255	15959
HCC1395_ONT_Dorado,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.7580713596914176	0.4982127918472888	0.6012665973199536	19653	6272	19794
HCC1395_ONT_Dorado,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.6306692379115777	0.2238446523183005	0.3304146085915282	8830	5171	30617
HCC1937_ONT,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.7412358882947119	0.47244839992425675	0.5770787556377934	7485	2613	8358
HCC1937_ONT,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.6906105695228322	0.6796692545603736	0.6850962303165261	10768	4824	5075
HCC1937_ONT,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.6137999503598908	0.6243766963327653	0.6190431490347007	9892	6224	5951
HCC1937_ONT,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.540447504302926	0.47566748721832985	0.5059925470842986	7536	6408	8307
HCC1937_ONT,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.3564474253569883	0.2079782869406047	0.26268585323075694	3295	5949	12548
HCC1954_ONT,1.0,Longphase_TO_ssrs_v0_0_1,snv	0.5035987574816274	0.6433099443503508	0.5649448611435736	13294	13104	7371
HCC1954_ONT,0.8,Longphase_TO_ssrs_v0_0_1,snv	0.4961255778376401	0.7218969271715461	0.5880868845350258	14918	15151	5747
HCC1954_ONT,0.6,Longphase_TO_ssrs_v0_0_1,snv	0.42725409836065575	0.605371400919429	0.5009510461507658	12510	16770	8155
HCC1954_ONT,0.4,Longphase_TO_ssrs_v0_0_1,snv	0.322156862745098	0.3975320590370191	0.35589732481317016	8215	17285	12450
HCC1954_ONT,0.2,Longphase_TO_ssrs_v0_0_1,snv	0.17688630222406984	0.16472296152915558	0.17058808789997243	3404	15840	17261


